[2025-10-06 11:27:26,004 INFO test.py line 42 718950] => Loading config ...
[2025-10-06 11:27:26,004 INFO test.py line 49 718950] => Building model ...
[2025-10-06 11:27:26,167 INFO test.py line 64 718950] Num params: 44262570
[2025-10-06 11:27:26,269 INFO test.py line 84 718950] Loading weight at: /home/oem/Pycharm_Pytorch_Projects/PointTransformer/Pointcept-main/tools/exp/default/model/model_best(scannetv2_0.782).pth
[2025-10-06 11:27:26,547 INFO test.py line 98 718950] => Loaded weight '/home/oem/Pycharm_Pytorch_Projects/PointTransformer/Pointcept-main/tools/exp/default/model/model_best(scannetv2_0.782).pth' (epoch 1937)
[2025-10-06 11:27:26,548 INFO test.py line 54 718950] => Building test dataset & dataloader ...
[2025-10-06 11:27:26,549 INFO defaults.py line 69 718950] Totally 312 x 1 samples in val set.
[2025-10-06 11:27:26,549 INFO test.py line 378 718950] >>>>>>>>>>>>>>>> Start Evaluation >>>>>>>>>>>>>>>>
[2025-10-06 11:44:33,970 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 0/117
[2025-10-06 11:44:34,023 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 1/117
[2025-10-06 11:44:34,087 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 2/117
[2025-10-06 11:44:34,235 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 3/117
[2025-10-06 11:44:34,299 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 4/117
[2025-10-06 11:44:34,438 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 5/117
[2025-10-06 11:44:34,496 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 6/117
[2025-10-06 11:44:34,653 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 7/117
[2025-10-06 11:44:34,710 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 8/117
[2025-10-06 11:44:34,856 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 9/117
[2025-10-06 11:44:34,913 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 10/117
[2025-10-06 11:44:35,069 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 11/117
[2025-10-06 11:44:35,136 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 12/117
[2025-10-06 11:44:35,269 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 13/117
[2025-10-06 11:44:35,326 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 14/117
[2025-10-06 11:44:35,489 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 15/117
[2025-10-06 11:44:35,546 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 16/117
[2025-10-06 11:44:35,690 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 17/117
[2025-10-06 11:44:35,748 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 18/117
[2025-10-06 11:44:35,901 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 19/117
[2025-10-06 11:44:35,961 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 20/117
[2025-10-06 11:44:36,101 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 21/117
[2025-10-06 11:44:36,154 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 22/117
[2025-10-06 11:44:36,315 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 23/117
[2025-10-06 11:44:36,368 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 24/117
[2025-10-06 11:44:36,515 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 25/117
[2025-10-06 11:44:36,567 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 26/117
[2025-10-06 11:44:36,733 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 27/117
[2025-10-06 11:44:36,784 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 28/117
[2025-10-06 11:44:36,921 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 29/117
[2025-10-06 11:44:36,972 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 30/117
[2025-10-06 11:44:37,029 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 31/117
[2025-10-06 11:44:37,175 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 32/117
[2025-10-06 11:44:37,232 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 33/117
[2025-10-06 11:44:37,368 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 34/117
[2025-10-06 11:44:37,419 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 35/117
[2025-10-06 11:44:37,581 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 36/117
[2025-10-06 11:44:37,630 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 37/117
[2025-10-06 11:44:37,783 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 38/117
[2025-10-06 11:44:37,831 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 39/117
[2025-10-06 11:44:37,984 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 40/117
[2025-10-06 11:44:38,032 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 41/117
[2025-10-06 11:44:38,184 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 42/117
[2025-10-06 11:44:38,233 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 43/117
[2025-10-06 11:44:38,387 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 44/117
[2025-10-06 11:44:38,436 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 45/117
[2025-10-06 11:44:38,600 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 46/117
[2025-10-06 11:44:38,652 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 47/117
[2025-10-06 11:44:38,776 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 48/117
[2025-10-06 11:44:38,824 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 49/117
[2025-10-06 11:44:38,929 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 50/117
[2025-10-06 11:44:39,019 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 51/117
[2025-10-06 11:44:39,108 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 52/117
[2025-10-06 11:44:39,219 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 53/117
[2025-10-06 11:44:39,268 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 54/117
[2025-10-06 11:44:39,353 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 55/117
[2025-10-06 11:44:39,469 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 56/117
[2025-10-06 11:44:39,554 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 57/117
[2025-10-06 11:44:39,659 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 58/117
[2025-10-06 11:44:39,716 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 59/117
[2025-10-06 11:44:39,858 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 60/117
[2025-10-06 11:44:39,908 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 61/117
[2025-10-06 11:44:40,070 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 62/117
[2025-10-06 11:44:40,120 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 63/117
[2025-10-06 11:44:40,272 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 64/117
[2025-10-06 11:44:40,322 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 65/117
[2025-10-06 11:44:40,474 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 66/117
[2025-10-06 11:44:40,524 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 67/117
[2025-10-06 11:44:40,682 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 68/117
[2025-10-06 11:44:40,731 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 69/117
[2025-10-06 11:44:40,868 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 70/117
[2025-10-06 11:44:40,933 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 71/117
[2025-10-06 11:44:41,093 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 72/117
[2025-10-06 11:44:41,147 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 73/117
[2025-10-06 11:44:41,311 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 74/117
[2025-10-06 11:44:41,503 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 75/117
[2025-10-06 11:44:41,696 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 76/117
[2025-10-06 11:44:41,812 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 77/117
[2025-10-06 11:44:41,871 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 78/117
[2025-10-06 11:44:42,032 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 79/117
[2025-10-06 11:44:42,100 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 80/117
[2025-10-06 11:44:42,247 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 81/117
[2025-10-06 11:44:42,310 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 82/117
[2025-10-06 11:44:42,465 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 83/117
[2025-10-06 11:44:42,530 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 84/117
[2025-10-06 11:44:42,678 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 85/117
[2025-10-06 11:44:42,741 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 86/117
[2025-10-06 11:44:42,897 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 87/117
[2025-10-06 11:44:42,954 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 88/117
[2025-10-06 11:44:43,110 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 89/117
[2025-10-06 11:44:43,165 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 90/117
[2025-10-06 11:44:43,318 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 91/117
[2025-10-06 11:44:43,372 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 92/117
[2025-10-06 11:44:43,526 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 93/117
[2025-10-06 11:44:43,580 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 94/117
[2025-10-06 11:44:43,737 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 95/117
[2025-10-06 11:44:43,789 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 96/117
[2025-10-06 11:44:43,941 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 97/117
[2025-10-06 11:44:43,993 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 98/117
[2025-10-06 11:44:44,154 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 99/117
[2025-10-06 11:44:44,207 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 100/117
[2025-10-06 11:44:44,353 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 101/117
[2025-10-06 11:44:44,404 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 102/117
[2025-10-06 11:44:44,563 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 103/117
[2025-10-06 11:44:44,616 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 104/117
[2025-10-06 11:44:44,758 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 105/117
[2025-10-06 11:44:44,809 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 106/117
[2025-10-06 11:44:44,869 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 107/117
[2025-10-06 11:44:45,010 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 108/117
[2025-10-06 11:44:45,067 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 109/117
[2025-10-06 11:44:45,217 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 110/117
[2025-10-06 11:44:45,267 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 111/117
[2025-10-06 11:44:45,431 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 112/117
[2025-10-06 11:44:45,485 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 113/117
[2025-10-06 11:44:45,610 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 114/117
[2025-10-06 11:44:45,660 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 115/117
[2025-10-06 11:44:45,791 INFO test.py line 493 718950] Test: 52/312-scene0553_01, Batch: 116/117
[2025-10-06 11:44:45,793 INFO test.py line 551 718950] Test: scene0553_01 [52/312]-61388 Batch 11.878 (19.959) Accuracy 0.9846 (0.8689) mIoU 0.7953 (0.8040)
[2025-10-06 11:44:45,877 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 0/152
[2025-10-06 11:44:46,055 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 1/152
[2025-10-06 11:44:46,157 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 2/152
[2025-10-06 11:44:46,254 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 3/152
[2025-10-06 11:44:46,317 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 4/152
[2025-10-06 11:44:46,492 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 5/152
[2025-10-06 11:44:46,561 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 6/152
[2025-10-06 11:44:46,702 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 7/152
[2025-10-06 11:44:46,765 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 8/152
[2025-10-06 11:44:46,942 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 9/152
[2025-10-06 11:44:47,011 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 10/152
[2025-10-06 11:44:47,150 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 11/152
[2025-10-06 11:44:47,225 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 12/152
[2025-10-06 11:44:47,358 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 13/152
[2025-10-06 11:44:47,429 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 14/152
[2025-10-06 11:44:47,561 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 15/152
[2025-10-06 11:44:47,632 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 16/152
[2025-10-06 11:44:47,778 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 17/152
[2025-10-06 11:44:47,872 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 18/152
[2025-10-06 11:44:47,991 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 19/152
[2025-10-06 11:44:48,055 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 20/152
[2025-10-06 11:44:48,215 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 21/152
[2025-10-06 11:44:48,284 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 22/152
[2025-10-06 11:44:48,417 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 23/152
[2025-10-06 11:44:48,489 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 24/152
[2025-10-06 11:44:48,628 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 25/152
[2025-10-06 11:44:48,702 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 26/152
[2025-10-06 11:44:48,834 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 27/152
[2025-10-06 11:44:48,903 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 28/152
[2025-10-06 11:44:49,039 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 29/152
[2025-10-06 11:44:49,107 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 30/152
[2025-10-06 11:44:49,257 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 31/152
[2025-10-06 11:44:49,319 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 32/152
[2025-10-06 11:44:49,475 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 33/152
[2025-10-06 11:44:49,540 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 34/152
[2025-10-06 11:44:49,693 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 35/152
[2025-10-06 11:44:49,756 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 36/152
[2025-10-06 11:44:49,910 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 37/152
[2025-10-06 11:44:49,974 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 38/152
[2025-10-06 11:44:50,126 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 39/152
[2025-10-06 11:44:50,189 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 40/152
[2025-10-06 11:44:50,344 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 41/152
[2025-10-06 11:44:50,407 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 42/152
[2025-10-06 11:44:50,562 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 43/152
[2025-10-06 11:44:50,626 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 44/152
[2025-10-06 11:44:50,776 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 45/152
[2025-10-06 11:44:50,838 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 46/152
[2025-10-06 11:44:50,998 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 47/152
[2025-10-06 11:44:51,064 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 48/152
[2025-10-06 11:44:51,198 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 49/152
[2025-10-06 11:44:51,262 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 50/152
[2025-10-06 11:44:51,417 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 51/152
[2025-10-06 11:44:51,478 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 52/152
[2025-10-06 11:44:51,632 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 53/152
[2025-10-06 11:44:51,693 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 54/152
[2025-10-06 11:44:51,845 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 55/152
[2025-10-06 11:44:51,905 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 56/152
[2025-10-06 11:44:52,063 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 57/152
[2025-10-06 11:44:52,128 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 58/152
[2025-10-06 11:44:52,263 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 59/152
[2025-10-06 11:44:52,326 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 60/152
[2025-10-06 11:44:52,487 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 61/152
[2025-10-06 11:44:52,553 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 62/152
[2025-10-06 11:44:52,683 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 63/152
[2025-10-06 11:44:52,745 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 64/152
[2025-10-06 11:44:52,903 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 65/152
[2025-10-06 11:44:52,968 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 66/152
[2025-10-06 11:44:53,103 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 67/152
[2025-10-06 11:44:53,166 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 68/152
[2025-10-06 11:44:53,322 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 69/152
[2025-10-06 11:44:53,385 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 70/152
[2025-10-06 11:44:53,534 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 71/152
[2025-10-06 11:44:53,594 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 72/152
[2025-10-06 11:44:53,753 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 73/152
[2025-10-06 11:44:53,818 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 74/152
[2025-10-06 11:44:53,953 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 75/152
[2025-10-06 11:44:54,022 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 76/152
[2025-10-06 11:44:54,155 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 77/152
[2025-10-06 11:44:54,215 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 78/152
[2025-10-06 11:44:54,383 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 79/152
[2025-10-06 11:44:54,448 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 80/152
[2025-10-06 11:44:54,584 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 81/152
[2025-10-06 11:44:54,644 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 82/152
[2025-10-06 11:44:54,816 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 83/152
[2025-10-06 11:44:54,877 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 84/152
[2025-10-06 11:44:55,014 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 85/152
[2025-10-06 11:44:55,074 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 86/152
[2025-10-06 11:44:55,242 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 87/152
[2025-10-06 11:44:55,302 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 88/152
[2025-10-06 11:44:55,431 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 89/152
[2025-10-06 11:44:55,492 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 90/152
[2025-10-06 11:44:55,657 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 91/152
[2025-10-06 11:44:55,716 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 92/152
[2025-10-06 11:44:55,860 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 93/152
[2025-10-06 11:44:55,936 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 94/152
[2025-10-06 11:44:56,076 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 95/152
[2025-10-06 11:44:56,154 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 96/152
[2025-10-06 11:44:56,302 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 97/152
[2025-10-06 11:44:56,519 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 98/152
[2025-10-06 11:44:56,694 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 99/152
[2025-10-06 11:44:56,814 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 100/152
[2025-10-06 11:44:56,936 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 101/152
[2025-10-06 11:44:57,014 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 102/152
[2025-10-06 11:44:57,162 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 103/152
[2025-10-06 11:44:57,294 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 104/152
[2025-10-06 11:44:57,381 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 105/152
[2025-10-06 11:44:57,447 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 106/152
[2025-10-06 11:44:57,630 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 107/152
[2025-10-06 11:44:57,708 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 108/152
[2025-10-06 11:44:57,830 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 109/152
[2025-10-06 11:44:57,903 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 110/152
[2025-10-06 11:44:58,059 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 111/152
[2025-10-06 11:44:58,132 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 112/152
[2025-10-06 11:44:58,276 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 113/152
[2025-10-06 11:44:58,342 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 114/152
[2025-10-06 11:44:58,503 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 115/152
[2025-10-06 11:44:58,578 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 116/152
[2025-10-06 11:44:58,710 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 117/152
[2025-10-06 11:44:58,783 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 118/152
[2025-10-06 11:44:58,922 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 119/152
[2025-10-06 11:44:59,001 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 120/152
[2025-10-06 11:44:59,134 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 121/152
[2025-10-06 11:44:59,214 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 122/152
[2025-10-06 11:44:59,342 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 123/152
[2025-10-06 11:44:59,416 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 124/152
[2025-10-06 11:44:59,558 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 125/152
[2025-10-06 11:44:59,659 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 126/152
[2025-10-06 11:44:59,768 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 127/152
[2025-10-06 11:44:59,834 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 128/152
[2025-10-06 11:45:00,008 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 129/152
[2025-10-06 11:45:00,110 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 130/152
[2025-10-06 11:45:00,209 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 131/152
[2025-10-06 11:45:00,273 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 132/152
[2025-10-06 11:45:00,451 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 133/152
[2025-10-06 11:45:00,529 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 134/152
[2025-10-06 11:45:00,643 INFO test.py line 493 718950] Test: 53/312-scene0356_00, Batch: 135/152
